Geneid	Genesymbol
ENSG00000215236.3	RPL7P33
ENSG00000137145.21	DENND4C
ENSG00000229298.1	TUBB8P1
ENSG00000279670.1	ENSG00000279670
ENSG00000236739.3	CLIC4P1
ENSG00000232060.3	SLC4A1APP1
ENSG00000232203.3	SLC25A6P2
ENSG00000225347.1	SLC25A5P8
ENSG00000137074.20	APTX
ENSG00000230453.11	ANKRD18B
ENSG00000225123.2	ENSG00000225123
ENSG00000234373.1	SNX18P7
ENSG00000226562.5	CYP4F26P
ENSG00000204982.3	PRSS3P4
ENSG00000293199.1	PTENP1
ENSG00000281128.2	PTENP1-AS
ENSG00000231165.3	TRBV26OR9-2
ENSG00000260947.1	ENSG00000260947
ENSG00000287063.1	ENSG00000287063
ENSG00000233668.1	ENSG00000233668
ENSG00000221829.11	FANCG
ENSG00000137101.14	CD72
ENSG00000281649.3	EBLN3P
ENSG00000137106.18	GRHPR
ENSG00000198416.10	ZNF658B
ENSG00000278175.6	GLIDR
ENSG00000229273.1	ENSG00000229273
ENSG00000291181.2	ENSG00000291181
ENSG00000284116.1	ENSG00000284116
ENSG00000237846.1	ENSG00000237846
ENSG00000291075.1	ENSG00000291075
ENSG00000279456.1	ENSG00000279456
ENSG00000275160.1	RPL7AP45
ENSG00000268234.1	FKBP4P6
ENSG00000237357.2	FAM88E
ENSG00000212952.6	ENSG00000212952
ENSG00000231527.7	FAM27C
ENSG00000276845.1	ENSG00000276845
ENSG00000284471.1	ENSG00000284471
ENSG00000204802.3	FAM88C
ENSG00000226007.3	FAM88F
ENSG00000241571.2	ATP5F1AP7
ENSG00000288838.1	ENSG00000288838
ENSG00000238113.7	LINC01410
ENSG00000234665.9	LERFS
ENSG00000170161.7	FAM88B
ENSG00000198312.4	BMS1P9
ENSG00000290549.1	ENSG00000290549
ENSG00000186466.5	AQP7P1
ENSG00000237238.4	BMS1P10
ENSG00000234042.1	ENSG00000234042
ENSG00000215548.2	FRG1JP
ENSG00000225883.2	BMS1P11
ENSG00000197550.3	ENSG00000197550
ENSG00000224599.1	BMS1P12
ENSG00000293277.1	ENSG00000293277
ENSG00000204779.2	FOXD4L5
ENSG00000204778.4	ZNG1DP
ENSG00000147996.17	ZNG1E
ENSG00000184659.6	FOXD4L4
ENSG00000235893.5	ENSG00000235893
ENSG00000290970.1	ENSG00000290970
ENSG00000277297.1	ATP5F1AP10
ENSG00000276386.1	CNTNAP3P2
ENSG00000274026.2	FAM27E3
ENSG00000224437.2	PIGUP1
ENSG00000229814.1	RPL35AP21
ENSG00000224820.2	BTF3P4
ENSG00000225901.1	MTND2P9
ENSG00000135049.16	AGTPBP1
ENSG00000289214.1	ENSG00000289214
ENSG00000269994.3	LINC02893
ENSG00000217716.3	RPS10P3
ENSG00000148082.10	SHC3
ENSG00000187742.15	SECISBP2
ENSG00000165233.18	CARD19
ENSG00000188938.17	FAM120AOS
ENSG00000158079.16	PTPDC1
ENSG00000286834.1	ENSG00000286834
ENSG00000282886.1	PTMAP12
ENSG00000286850.1	ENSG00000286850
ENSG00000224245.1	ENSG00000224245
ENSG00000158169.14	FANCC
ENSG00000223849.1	ENSG00000223849
ENSG00000224546.2	EIF4BP3
ENSG00000290770.1	MFSD14CP
ENSG00000213612.3	FAM220CP
ENSG00000159712.10	ANKRD18CP
ENSG00000203279.6	ENSG00000203279
ENSG00000235494.2	ENSG00000235494
ENSG00000254876.5	SUGT1P4-STRA6LP
ENSG00000255036.6	SUGT1P4-STRA6LP-CCDC180
ENSG00000254633.2	STRA6LP
ENSG00000197816.16	CCDC180
ENSG00000106785.15	TRIM14
ENSG00000106789.13	CORO2A
ENSG00000238172.2	RPS2P35
ENSG00000170681.7	CAVIN4
ENSG00000237999.2	ACTG1P19
ENSG00000229419.1	RALGAPA1P1
ENSG00000106771.13	TMEM245
ENSG00000259953.2	LINC02977
ENSG00000106868.17	SUSD1
ENSG00000213529.3	RPL32P22
ENSG00000148218.16	ALAD
ENSG00000148229.13	POLE3
ENSG00000196739.15	COL27A1
ENSG00000230734.1	RPL10P3
ENSG00000136861.19	CDK5RAP2
ENSG00000106780.9	MEGF9
ENSG00000119403.15	PHF19
ENSG00000148175.13	STOM
ENSG00000148187.18	MRRF
ENSG00000232387.2	SKA2P1
ENSG00000136950.13	ARPC5L
ENSG00000289285.1	ENSG00000289285
ENSG00000136895.19	GARNL3
ENSG00000136856.18	SLC2A8
ENSG00000148356.15	LRSAM1
ENSG00000160404.18	TOR2A
ENSG00000171159.5	BBLN
ENSG00000167123.20	CERCAM
ENSG00000175287.19	PHYHD1
ENSG00000165699.16	TSC1
ENSG00000148308.18	GTF3C5
ENSG00000148303.17	RPL7A
ENSG00000198870.8	STKLD1
ENSG00000148300.12	REXO4
ENSG00000225756.1	DBH-AS1
ENSG00000213590.2	ENSG00000213590
ENSG00000148362.11	PAXX
ENSG00000197355.11	UAP1L1
ENSG00000187713.7	TMEM203
ENSG00000130653.16	PNPLA7
ENSG00000182154.8	MRPL41
ENSG00000148399.13	DPH7
ENSG00000203993.7	ARRDC1-AS1
ENSG00000067057.19	PFKP
ENSG00000278419.1	ENSG00000278419
ENSG00000187134.14	AKR1C1
ENSG00000196372.13	ASB13
ENSG00000065675.16	PRKCQ
ENSG00000237943.8	PRKCQ-AS1
ENSG00000048740.19	CELF2
ENSG00000181192.12	DHTKD1
ENSG00000237032.1	RPSAP7
ENSG00000176244.7	ACBD7
ENSG00000165995.24	CACNB2
ENSG00000240291.1	ENSG00000240291
ENSG00000241058.4	NSUN6
ENSG00000168283.14	BMI1
ENSG00000290706.1	FAM238C
ENSG00000169126.16	ODAD2
ENSG00000107951.15	MTPAP
ENSG00000217094.2	PPIAP31
ENSG00000283930.1	PLD5P1
ENSG00000272983.1	ENSG00000272983
ENSG00000233837.1	EIF3LP2
ENSG00000229116.3	ENSG00000229116
ENSG00000107562.18	CXCL12
ENSG00000187783.12	TMEM72
ENSG00000107551.21	RASSF4
ENSG00000165406.16	MARCHF8
ENSG00000172671.20	ZFAND4
ENSG00000290460.1	ENSG00000290460
ENSG00000188234.15	AGAP4
ENSG00000239152.1	RNA5SP310
ENSG00000264204.2	AGAP7P
ENSG00000279058.2	AGAP14P
ENSG00000213412.3	HNRNPA1P33
ENSG00000204176.14	SYT15
ENSG00000231187.3	SYT15-AS1
ENSG00000229227.8	ENSG00000229227
ENSG00000165874.14	SHLD2P1
ENSG00000290913.1	ENSG00000290913
ENSG00000272430.1	LINC02637
ENSG00000229927.2	RHEBP1
ENSG00000243289.2	AGAP13P
ENSG00000224919.1	ENSG00000224919
ENSG00000204172.12	AGAP9
ENSG00000215065.3	DUSP8P1
ENSG00000226964.1	RHEBP2
ENSG00000197444.10	OGDHL
ENSG00000290956.1	FAM21EP
ENSG00000235618.9	FAM21EP
ENSG00000225137.1	DYNC1I2P1
ENSG00000226200.7	SGMS1-AS1
ENSG00000185532.20	PRKG1
ENSG00000122952.17	ZWINT
ENSG00000122873.12	CISD1
ENSG00000148541.13	FAM13C
ENSG00000122912.15	SLC25A16
ENSG00000226493.1	RPL26P27
ENSG00000214881.4	TMEM14DP
ENSG00000213025.2	COX20P1
ENSG00000156515.25	HK1
ENSG00000232734.1	ATP5MC1P7
ENSG00000099282.10	TSPAN15
ENSG00000197467.17	COL13A1
ENSG00000156574.10	NODAL
ENSG00000280401.1	ENSG00000280401
ENSG00000166228.9	PCBD1
ENSG00000288559.1	ENSG00000288559
ENSG00000236756.4	DNAJC9-AS1
ENSG00000227540.1	DNAJC9-AS1
ENSG00000166317.12	SYNPO2L
ENSG00000271848.2	SYNPO2L-AS1
ENSG00000172650.15	AGAP5
ENSG00000242288.9	BMS1P4-AGAP5
ENSG00000271816.1	BMS1P4
ENSG00000272140.2	ENSG00000272140
ENSG00000290737.1	ENSG00000290737
ENSG00000288823.1	ENSG00000288823
ENSG00000213731.2	RAB5CP1
ENSG00000165637.14	VDAC2
ENSG00000253626.4	EIF5AL1
ENSG00000244733.5	ENSG00000244733
ENSG00000272489.1	ENSG00000272489
ENSG00000230171.1	RPL22P18
ENSG00000233189.1	RPL12P29
ENSG00000178429.9	RPS3AP5
ENSG00000182771.19	GRID1
ENSG00000272734.1	ADIRF-AS1
ENSG00000223482.10	NUTM2A-AS1
ENSG00000285257.1	ENSG00000285257
ENSG00000184923.12	NUTM2A
ENSG00000224914.4	LINC00863
ENSG00000180139.11	ACTA2-AS1
ENSG00000180581.7	SRP9P1
ENSG00000214362.2	RPS3AP36
ENSG00000119977.22	TCTN3
ENSG00000138185.20	ENTPD1
ENSG00000226688.9	ENTPD1-AS1
ENSG00000240527.1	ENSG00000240527
ENSG00000155256.18	ZFYVE27
ENSG00000235823.5	OLMALINC
ENSG00000119906.13	SLF2
ENSG00000095539.16	SEMA4G
ENSG00000107819.15	SFXN3
ENSG00000273162.1	ENSG00000273162
ENSG00000107821.15	KAZALD1
ENSG00000166171.13	DPCD
ENSG00000120049.20	KCNIP2
ENSG00000107862.7	GBF1
ENSG00000228657.1	RPL23AP58
ENSG00000156398.13	SFXN2
ENSG00000282772.1	ENSG00000282772
ENSG00000166275.16	BORCS7
ENSG00000270316.1	BORCS7-ASMT
ENSG00000214435.9	AS3MT
ENSG00000286575.1	ENSG00000286575
ENSG00000138172.11	CALHM2
ENSG00000108018.17	SORCS1
ENSG00000203497.3	PDCD4-AS1
ENSG00000234017.1	ENSG00000234017
ENSG00000277879.1	ENSG00000277879
ENSG00000183605.17	SFXN4
ENSG00000148908.15	RGS10
ENSG00000274461.2	LINC02930
ENSG00000236762.1	RPL19P16
ENSG00000223540.1	RPS15AP5
ENSG00000214297.3	ALDOAP2
ENSG00000148848.15	ADAM12
ENSG00000170430.10	MGMT
ENSG00000283141.1	LINC02666
ENSG00000148814.18	LRRC27
ENSG00000151651.16	ADAM8
ENSG00000165828.15	PRAP1
ENSG00000148803.12	FUOM
ENSG00000148832.16	PAOX
ENSG00000177951.18	BET1L
ENSG00000142082.15	SIRT3
ENSG00000185201.18	IFITM2
ENSG00000142089.17	IFITM3
ENSG00000174915.12	PTDSS2
ENSG00000254815.6	LMNTD2-AS1
ENSG00000247095.5	MIR210HG
ENSG00000185507.21	IRF7
ENSG00000177030.19	DEAF1
ENSG00000255284.4	GATD1-DT
ENSG00000279672.2	ENSG00000279672
ENSG00000255142.1	ENSG00000255142
ENSG00000177666.17	PNPLA2
ENSG00000226416.3	MRPL23-AS1
ENSG00000232987.2	LINC01219
ENSG00000236264.6	RPL26P30
ENSG00000110628.16	SLC22A18
ENSG00000236710.1	ENSG00000236710
ENSG00000021762.20	OSBPL5
ENSG00000290960.1	ENSG00000290960
ENSG00000189398.5	OR7E12P
ENSG00000223756.9	TSSC2
ENSG00000166492.9	FAM86GP
ENSG00000148985.20	PGAP2
ENSG00000167323.13	STIM1
ENSG00000255141.1	HNRNPA1P76
ENSG00000132109.10	TRIM21
ENSG00000167333.13	TRIM68
ENSG00000166311.10	SMPD1
ENSG00000291143.1	ENSG00000291143
ENSG00000254838.8	GVINP1
ENSG00000283415.2	ENSG00000283415
ENSG00000254712.1	ENSG00000254712
ENSG00000166363.6	OR10A5
ENSG00000170790.6	OR10A2
ENSG00000170782.3	OR10A4
ENSG00000149054.16	ZNF215
ENSG00000251364.9	SYT9-AS1
ENSG00000290809.1	ENSG00000290809
ENSG00000130413.16	STK33
ENSG00000166436.18	TRIM66
ENSG00000254860.7	TMEM9B-AS1
ENSG00000243964.1	RPL23AP65
ENSG00000254719.1	ENSG00000254719
ENSG00000148926.10	ADM
ENSG00000283813.1	MIR4485
ENSG00000072952.21	IRAG1
ENSG00000254598.3	CSNK2A3
ENSG00000255351.1	ENSG00000255351
ENSG00000050165.19	DKK3
ENSG00000228901.3	HMGN2P36
ENSG00000186104.11	CYP2R1
ENSG00000244398.1	RPL36AP37
ENSG00000110700.7	RPS13
ENSG00000197149.5	ENSG00000197149
ENSG00000188211.9	NCR3LG1
ENSG00000260196.1	ENSG00000260196
ENSG00000129159.9	KCNC1
ENSG00000256282.3	MTCH1P2
ENSG00000177054.14	ZDHHC13
ENSG00000183161.6	FANCF
ENSG00000198168.9	SVIP
ENSG00000238149.1	ENSG00000238149
ENSG00000241255.1	ENSG00000241255
ENSG00000085063.18	CD59
ENSG00000110429.14	FBXO3
ENSG00000271369.1	ENSG00000271369
ENSG00000149090.13	PAMR1
ENSG00000240975.1	ENSG00000240975
ENSG00000255109.6	LINC02740
ENSG00000255340.1	ENSG00000255340
ENSG00000283393.1	ENSG00000283393
ENSG00000243721.1	RPL23AP63
ENSG00000085117.12	CD82
ENSG00000019505.8	SYT13
ENSG00000254427.3	LINC02696
ENSG00000244313.3	ENSG00000244313
ENSG00000025434.19	NR1H3
ENSG00000110514.20	MADD
ENSG00000172247.4	C1QTNF4
ENSG00000149177.15	PTPRJ
ENSG00000226268.3	ENSG00000226268
ENSG00000254979.5	ENSG00000254979
ENSG00000134802.18	SLC43A3
ENSG00000186907.8	RTN4RL2
ENSG00000134809.9	TIMM10
ENSG00000189057.11	FAM111B
ENSG00000166801.17	FAM111A
ENSG00000166900.17	STX3
ENSG00000149483.13	TMEM138
ENSG00000162148.11	SAXO4
ENSG00000134780.10	DAGLA
ENSG00000221968.9	FADS3
ENSG00000167995.17	BEST1
ENSG00000162174.12	ASRGL1
ENSG00000254454.2	RCC2P6
ENSG00000255126.1	ENSG00000255126
ENSG00000149016.16	TUT1
ENSG00000168002.12	POLR2G
ENSG00000110011.14	DNAJC4
ENSG00000173511.10	VEGFB
ENSG00000126432.14	PRDX5
ENSG00000162302.13	RPS6KA4
ENSG00000168067.12	MAP4K2
ENSG00000149823.10	VPS51
ENSG00000254501.1	ENSG00000254501
ENSG00000245532.11	NEAT1
ENSG00000278144.1	ENSG00000278144
ENSG00000278050.1	ENSG00000278050
ENSG00000277599.1	ENSG00000277599
ENSG00000260233.4	ZNRD2-DT
ENSG00000173442.13	EHBP1L1
ENSG00000254470.3	AP5B1
ENSG00000174791.11	RIN1
ENSG00000256349.1	ENSG00000256349
ENSG00000174483.20	BBS1
ENSG00000286688.1	ENSG00000286688
ENSG00000173715.19	TOP6BL
ENSG00000213402.3	PTPRCAP
ENSG00000293486.1	ENSG00000293486
ENSG00000231793.8	DOC2GP
ENSG00000167799.10	NUDT8
ENSG00000239559.2	RPL37P2
ENSG00000227620.4	ALG1L8P
ENSG00000290994.1	FAM86C2P
ENSG00000160172.11	FAM86C2P
ENSG00000110090.13	CPT1A
ENSG00000162341.18	TPCN2
ENSG00000284713.2	SMIM38
ENSG00000172890.13	NADSYN1
ENSG00000293546.1	ALG1L9P
ENSG00000291186.1	ENSG00000291186
ENSG00000254978.2	ALG1L9P
ENSG00000186635.16	ARAP1
ENSG00000256007.1	ARAP1-AS1
ENSG00000286555.1	ENSG00000286555
ENSG00000245148.2	ARAP1-AS2
ENSG00000256148.1	ENSG00000256148
ENSG00000175567.11	UCP2
ENSG00000227615.1	ENSG00000227615
ENSG00000162139.10	NEU3
ENSG00000149273.15	RPS3
ENSG00000255135.5	EMSY-DT
ENSG00000149260.18	CAPN5
ENSG00000219529.2	ENSG00000219529
ENSG00000149262.19	INTS4
ENSG00000254829.1	ENSG00000254829
ENSG00000151365.2	THRSP
ENSG00000188997.8	KCTD21
ENSG00000227097.5	RPS28P7
ENSG00000255063.1	RBMXP3
ENSG00000246067.10	RAB30-DT
ENSG00000109861.17	CTSC
ENSG00000288018.3	ENSG00000288018
ENSG00000249489.1	GAPDHP70
ENSG00000086991.13	NOX4
ENSG00000077616.11	NAALAD2
ENSG00000110172.12	CHORDC1
ENSG00000244244.2	RPS3AP42
ENSG00000110218.9	PANX1
ENSG00000255547.1	RPA2P3
ENSG00000255059.1	PPIAP43
ENSG00000110318.15	CEP126
ENSG00000243777.1	ENSG00000243777
ENSG00000152578.15	GRIA4
ENSG00000170903.12	MSANTD4
ENSG00000261098.1	ENSG00000261098
ENSG00000137727.13	ARHGAP20
ENSG00000258529.5	ENSG00000258529
ENSG00000137720.8	CFAP68
ENSG00000176343.5	RPL37AP8
ENSG00000180425.11	C11orf71
ENSG00000234268.1	RPS27P19
ENSG00000149577.17	SIDT2
ENSG00000160613.15	PCSK7
ENSG00000284246.1	MIR6716
ENSG00000186166.9	CENATAC
ENSG00000240970.1	RPL23AP64
ENSG00000254428.1	ENSG00000254428
ENSG00000160695.16	VPS11
ENSG00000184232.9	OAF
ENSG00000244641.2	RPS26P43
ENSG00000110013.13	SIAE
ENSG00000064199.7	SPA17
ENSG00000154146.13	NRGN
ENSG00000019102.12	VSIG2
ENSG00000154134.15	ROBO3
ENSG00000285825.2	CCDC15-DT
ENSG00000134955.12	SLC37A2
ENSG00000149557.14	FEZ1
ENSG00000110060.9	PUS3
ENSG00000165526.9	RPUSD4
ENSG00000280832.3	GSEC
ENSG00000254612.2	DNAJB6P1
ENSG00000289223.1	ENSG00000289223
ENSG00000166106.4	ADAMTS15
ENSG00000213153.3	ENSG00000213153
ENSG00000151502.11	VPS26B
ENSG00000151498.12	ACAD8
ENSG00000109956.13	B3GAT1
ENSG00000139044.12	B4GALNT3
ENSG00000111186.13	WNT5B
ENSG00000151067.23	CACNA1C
ENSG00000256271.1	CACNA1C-AS2
ENSG00000278356.1	ENSG00000278356
ENSG00000234589.4	RPL13AP24
ENSG00000011105.14	TSPAN9
ENSG00000010219.14	DYRK4
ENSG00000213942.3	RPL31P10
ENSG00000215039.9	CD27-AS1
ENSG00000139190.17	VAMP1
ENSG00000111640.15	GAPDH
ENSG00000010610.10	CD4
ENSG00000293161.1	ENSG00000293161
ENSG00000240370.7	RPL13P5
ENSG00000290712.1	DSTNP2
ENSG00000248593.4	DSTNP2
ENSG00000111678.11	C12orf57
ENSG00000272173.2	ENSG00000272173
ENSG00000182326.17	C1S
ENSG00000159403.18	C1R
ENSG00000139178.12	C1RL
ENSG00000205885.8	C1RL-AS1
ENSG00000139194.8	RBP5
ENSG00000139182.15	CLSTN3
ENSG00000279865.1	ENSG00000279865
ENSG00000226711.9	FAM66C
ENSG00000275367.1	ENSG00000275367
ENSG00000164845.17	FAM86FP
ENSG00000290940.1	ENSG00000290940
ENSG00000215241.4	LINC02449
ENSG00000226091.7	LINC00937
ENSG00000277952.1	ENSG00000277952
ENSG00000242661.1	RPS3AP43
ENSG00000166527.8	CLEC4D
ENSG00000256817.1	TPT1P12
ENSG00000231503.4	PTMAP4
ENSG00000111788.10	DDX12B
ENSG00000255753.1	ENSG00000255753
ENSG00000256673.1	ENSG00000256673
ENSG00000214776.13	ENSG00000214776
ENSG00000290469.1	ENSG00000290469
ENSG00000150048.10	CLEC1A
ENSG00000290537.1	ENSG00000290537
ENSG00000256667.7	KLRA1P
ENSG00000111215.12	PRR4
ENSG00000255837.2	TAS2R20
ENSG00000198134.3	PTMAP9
ENSG00000178878.13	APOLD1
ENSG00000293237.1	HTR7P1
ENSG00000183935.6	HTR7P1
ENSG00000182993.5	C12orf60
ENSG00000134533.6	RERG
ENSG00000256663.1	ENSG00000256663
ENSG00000121361.5	KCNJ8
ENSG00000256482.1	ENSG00000256482
ENSG00000110841.14	PPFIBP1
ENSG00000256377.6	MRPS35-DT
ENSG00000174236.4	REP15
ENSG00000230519.2	HMGB1P49
ENSG00000245614.6	DDX11-AS1
ENSG00000243517.1	RPL13AP22
ENSG00000275854.1	ENSG00000275854
ENSG00000110844.14	PRPF40B
ENSG00000161791.14	FMNL3
ENSG00000185432.12	TMT1A
ENSG00000289695.1	ENSG00000289695
ENSG00000170545.17	SMAGP
ENSG00000050438.17	SLC4A8
ENSG00000139631.20	CSAD
ENSG00000257808.1	ENSG00000257808
ENSG00000257379.1	ENSG00000257379
ENSG00000282977.1	PCBP2-OT1
ENSG00000273658.1	ENSG00000273658
ENSG00000179899.8	PHC1P1
ENSG00000237493.3	ENSG00000237493
ENSG00000176422.14	SPRYD4
ENSG00000285625.1	ENSG00000285625
ENSG00000139547.8	RDH16
ENSG00000255737.2	AGAP2-AS1
ENSG00000213363.4	RPS3P6
ENSG00000139239.7	RPL14P1
ENSG00000213343.5	RPL21P18
ENSG00000239335.4	LLPH-DT
ENSG00000155957.19	TMBIM4
ENSG00000240087.3	RPSAP12
ENSG00000257802.1	MRS2P2
ENSG00000072657.10	TRHDE
ENSG00000236333.4	TRHDE-AS1
ENSG00000243071.1	RPL21P98
ENSG00000175183.10	CSRP2
ENSG00000230291.5	ENSG00000230291
ENSG00000111052.8	LIN7A
ENSG00000111058.8	ACSS3
ENSG00000072041.18	SLC6A15
ENSG00000281333.2	ENSG00000281333
ENSG00000257195.1	HNRNPA1P50
ENSG00000256393.1	RPL41P5
ENSG00000257210.1	NACAP8
ENSG00000198015.14	MRPL42
ENSG00000169372.13	CRADD
ENSG00000258846.1	EEF1A1P33
ENSG00000166153.17	DEPDC4
ENSG00000136021.19	SCYL2
ENSG00000151572.18	ANO4
ENSG00000139352.4	ASCL1
ENSG00000216285.5	ENSG00000216285
ENSG00000213442.5	RPL18AP3
ENSG00000151131.11	NOPCHAP1
ENSG00000074590.14	NUAK1
ENSG00000136003.16	ISCU
ENSG00000189046.11	ALKBH2
ENSG00000139428.12	MMAB
ENSG00000139438.6	FAM222A
ENSG00000139436.22	GIT2
ENSG00000258011.2	HMGA1P3
ENSG00000186298.12	PPP1CC
ENSG00000111271.15	ACAD10
ENSG00000229186.4	ADAM1A
ENSG00000198270.13	TMEM116
ENSG00000151176.8	PLBD2
ENSG00000196668.4	LINC00173
ENSG00000290033.1	ENSG00000290033
ENSG00000176834.14	VSIG10
ENSG00000275759.1	ENSG00000275759
ENSG00000089159.17	PXN
ENSG00000286067.1	ENSG00000286067
ENSG00000123009.4	NME2P1
ENSG00000157895.11	C12orf43
ENSG00000256950.2	ENSG00000256950
ENSG00000139719.12	VPS33A
ENSG00000214760.3	RPL21P1
ENSG00000280138.1	ENSG00000280138
ENSG00000150967.19	ABCB9
ENSG00000111325.16	OGFOD2
ENSG00000184209.15	SNRNP35
ENSG00000278112.1	ENSG00000278112
ENSG00000111364.16	DDX55
ENSG00000111361.13	EIF2B1
ENSG00000256093.1	ENSG00000256093
ENSG00000279233.1	ENSG00000279233
ENSG00000061936.10	SFSWAP
ENSG00000255933.1	ENSG00000255933
ENSG00000198598.7	MMP17
ENSG00000291171.1	ENSG00000291171
ENSG00000185684.18	EP400P1
ENSG00000256804.1	ENSG00000256804
ENSG00000090615.16	GOLGA3
ENSG00000072609.18	CHFR
ENSG00000232888.4	RPS11P5
ENSG00000198393.8	ZNF26
ENSG00000279124.1	IGSF3P1
ENSG00000228797.2	FAM207BP
ENSG00000238286.1	SLC35E1P1
ENSG00000150456.11	EEF1AKMT1
ENSG00000233524.1	RANP8
ENSG00000226525.5	RPS7P10
ENSG00000232187.1	FTH1P7
ENSG00000127863.16	TNFRSF19
ENSG00000102699.6	PARP4
ENSG00000291041.1	ENSG00000291041
ENSG00000232858.1	RPL34P27
ENSG00000122026.11	RPL21
ENSG00000244754.9	N4BP2L2
ENSG00000133121.21	STARD13
ENSG00000180660.9	MAB21L1
ENSG00000120662.16	MTRF1
ENSG00000102760.13	RGCC
ENSG00000102763.18	VWA8
ENSG00000151773.13	CCDC122
ENSG00000179611.3	DGKZP1
ENSG00000133112.17	TPT1
ENSG00000273149.1	ENSG00000273149
ENSG00000170919.16	TPT1-AS1
ENSG00000214455.4	RCN1P2
ENSG00000174032.17	SLC25A30
ENSG00000102445.20	RUBCNL
ENSG00000136159.4	NUDT15
ENSG00000136161.13	RCBTB2
ENSG00000123179.14	EBPL
ENSG00000232150.3	ST13P4
ENSG00000224892.7	RPS4XP16
ENSG00000102796.12	DHRS12
ENSG00000273784.5	ENSG00000273784
ENSG00000139675.13	HNRNPA1L2
ENSG00000136149.6	RPL13AP25
ENSG00000280165.2	PCDH20
ENSG00000197991.11	ENSG00000197991
ENSG00000184226.15	PCDH9
ENSG00000214263.2	RPSAP53
ENSG00000188243.14	COMMD6
ENSG00000136160.17	EDNRB
ENSG00000293057.1	ENSG00000293057
ENSG00000214182.6	PTMAP5
ENSG00000165300.8	SLITRK5
ENSG00000292285.1	ENSG00000292285
ENSG00000224394.1	GPC6-AS2
ENSG00000247400.6	DNAJC3-DT
ENSG00000102595.22	UGGT2
ENSG00000233662.1	CALM2P4
ENSG00000228889.9	UBAC2-AS1
ENSG00000274605.4	PCCA-DT
ENSG00000175198.17	PCCA
ENSG00000234354.3	RPS26P47
ENSG00000270181.3	BIVM-ERCC5
ENSG00000134897.14	BIVM
ENSG00000134899.24	ERCC5
ENSG00000225823.1	RPL7P45
ENSG00000289901.1	ENSG00000289901
ENSG00000227105.1	PARP1P1
ENSG00000126217.22	MCF2L
ENSG00000126218.12	F10
ENSG00000283828.1	ENSG00000283828
ENSG00000233695.2	GAS6-AS1
ENSG00000183087.15	GAS6
ENSG00000185989.11	RASA3
ENSG00000257175.2	ENSG00000257175
ENSG00000277156.1	TOMM40P1
ENSG00000258768.2	ENSG00000258768
ENSG00000100814.19	CCNB1IP1
ENSG00000165792.18	METTL17
ENSG00000258471.2	ENSG00000258471
ENSG00000165795.25	NDRG2
ENSG00000259102.2	SMARCE1P3
ENSG00000155463.14	OXA1L
ENSG00000100802.15	C14orf93
ENSG00000279656.1	ENSG00000279656
ENSG00000213983.12	AP1G2
ENSG00000258727.1	AP1G2-AS1
ENSG00000092051.18	JPH4
ENSG00000215256.6	DHRS4-AS1
ENSG00000187630.18	DHRS4L2
ENSG00000100897.18	DCAF11
ENSG00000139908.15	TSSK4
ENSG00000254505.11	CHMP4A
ENSG00000260669.2	ENSG00000260669
ENSG00000213920.9	MDP1
ENSG00000213906.10	LTB4R2
ENSG00000213903.9	LTB4R
ENSG00000293235.1	ENSG00000293235
ENSG00000197358.10	BNIP3P1
ENSG00000213867.4	ENSG00000213867
ENSG00000100473.18	COCH
ENSG00000258525.2	ENSG00000258525
ENSG00000129480.14	DTD2
ENSG00000259086.3	KIAA1143P1
ENSG00000259045.1	MTCO1P2
ENSG00000240463.1	RPS19P3
ENSG00000240392.1	RPL9P3
ENSG00000243730.2	RPL29P3
ENSG00000251363.3	LINC02315
ENSG00000258401.1	ATP5MC2P2
ENSG00000258537.6	FRMD6-AS2
ENSG00000180998.12	GPR137C
ENSG00000177350.7	RPL13AP3
ENSG00000258378.1	ENSG00000258378
ENSG00000258900.1	HNRNPCP1
ENSG00000179008.9	C14orf39
ENSG00000258427.3	RMB8AP1
ENSG00000259169.1	GNRHR2P1
ENSG00000258645.2	HSPE1P2
ENSG00000293482.1	ENSG00000293482
ENSG00000125952.21	MAX
ENSG00000100564.9	PIGH
ENSG00000100678.20	SLC8A3
ENSG00000133961.21	NUMB
ENSG00000184227.8	ACOT1
ENSG00000259065.3	MIDEAS-AS1
ENSG00000119688.21	ABCD4
ENSG00000258559.2	ENSG00000258559
ENSG00000177776.8	RPS2P2
ENSG00000119686.10	FLVCR2
ENSG00000100577.19	GSTZ1
ENSG00000140022.14	STON2
ENSG00000200312.1	RN7SKP255
ENSG00000140025.16	EFCAB11
ENSG00000213315.5	ENSG00000213315
ENSG00000100599.16	RIN3
ENSG00000165949.13	IFI27
ENSG00000119632.4	IFI27L2
ENSG00000119698.12	PPP4R4
ENSG00000188488.14	SERPINA5
ENSG00000240914.1	RPL15P2
ENSG00000247092.9	SNHG10
ENSG00000140057.9	AK7
ENSG00000232573.1	RPL3P4
ENSG00000234648.1	ENSG00000234648
ENSG00000127152.18	BCL11B
ENSG00000241494.1	ENSG00000241494
ENSG00000080823.23	MOK
ENSG00000239224.3	RN7SL546P
ENSG00000289207.1	ENSG00000289207
ENSG00000126215.14	XRCC3
ENSG00000142208.19	AKT1
ENSG00000251602.7	MTA1-DT
ENSG00000182809.11	CRIP2
ENSG00000225200.2	ENSG00000225200
