Geneid	Genesymbol
ENSG00000262979.1	ENSG00000262979
ENSG00000181409.14	AATK
ENSG00000167302.11	TEPSIN
ENSG00000185332.8	TMEM105
ENSG00000173762.8	CD7
ENSG00000181408.5	UTS2R
ENSG00000201239.1	Y_RNA
ENSG00000266575.1	BOLA2P1
ENSG00000101605.14	MYOM1
ENSG00000265962.2	GACAT2
ENSG00000263952.5	ENSG00000263952
ENSG00000267165.1	CHMP1B-AS1
ENSG00000273141.1	ENSG00000273141
ENSG00000212710.5	CTAGE1
ENSG00000053747.17	LAMA3
ENSG00000265752.3	LINC02958
ENSG00000154040.21	CABYR
ENSG00000265552.1	ENSG00000265552
ENSG00000266184.1	ENSG00000266184
ENSG00000265097.1	RBM22P1
ENSG00000134765.10	DSC1
ENSG00000263924.1	ENSG00000263924
ENSG00000175886.10	RPL7AP66
ENSG00000285993.1	ENSG00000285993
ENSG00000101665.10	SMAD7
ENSG00000280335.1	ENSG00000280335
ENSG00000206602.1	SNORD58A
ENSG00000260433.3	LINC01917
ENSG00000263438.6	LINC01919
ENSG00000174448.9	STARD6
ENSG00000267325.2	LINC01415
ENSG00000287944.1	ENSG00000287944
ENSG00000267742.1	SINHCAFP2
ENSG00000265533.1	DSEL-AS1
ENSG00000287281.2	ENSG00000287281
ENSG00000263547.2	ENSG00000263547
ENSG00000282508.2	LINC01002
ENSG00000282339.1	ENSG00000282339
ENSG00000183186.8	C2CD4C
ENSG00000284361.1	MIR4745
ENSG00000196415.10	PRTN3
ENSG00000099817.12	POLR2E
ENSG00000115286.21	NDUFS7
ENSG00000280486.2	ENSG00000280486
ENSG00000130270.16	ATP8B3
ENSG00000267141.1	ENSG00000267141
ENSG00000220008.4	LINGO3
ENSG00000288156.1	ENSG00000288156
ENSG00000130332.15	LSM7
ENSG00000178297.15	TMPRSS9
ENSG00000267749.1	ENSG00000267749
ENSG00000161082.13	CELF5
ENSG00000289254.1	ENSG00000289254
ENSG00000060566.14	CREB3L3
ENSG00000267385.1	ENSG00000267385
ENSG00000223573.7	TINCR
ENSG00000171119.3	NRTN
ENSG00000156413.15	FUT6
ENSG00000130383.7	FUT5
ENSG00000125652.8	ALKBH7
ENSG00000268785.1	RPL7P50
ENSG00000104883.8	PEX11G
ENSG00000260001.8	TGFBR3L
ENSG00000186994.12	KANK3
ENSG00000268884.1	ENSG00000268884
ENSG00000267607.1	ICAM4-AS1
ENSG00000105376.5	ICAM5
ENSG00000065989.16	PDE4A
ENSG00000129355.7	CDKN2D
ENSG00000205517.13	RGL3
ENSG00000039987.7	BEST2
ENSG00000287296.1	ENSG00000287296
ENSG00000267218.2	ENSG00000267218
ENSG00000287961.1	ENSG00000287961
ENSG00000269035.1	ENSG00000269035
ENSG00000171773.3	NXNL1
ENSG00000130475.16	FCHO1
ENSG00000105639.21	JAK3
ENSG00000279617.1	ENSG00000279617
ENSG00000105642.16	KCNN1
ENSG00000105643.11	ARRDC2
ENSG00000268650.3	ENSG00000268650
ENSG00000175489.10	LRRC25
ENSG00000006015.18	REX1BD
ENSG00000105696.9	TMEM59L
ENSG00000269019.2	HOMER3-AS1
ENSG00000288837.2	ENSG00000288837
ENSG00000130287.14	NCAN
ENSG00000160161.9	CILP2
ENSG00000266904.8	LINC00663
ENSG00000288815.1	ENSG00000288815
ENSG00000269845.2	CCNYL6
ENSG00000196350.9	ZNF729
ENSG00000269416.7	LINC01224
ENSG00000260725.1	ENSG00000260725
ENSG00000290606.2	ENSG00000290606
ENSG00000283269.2	ENSG00000283269
ENSG00000169021.6	UQCRFS1
ENSG00000166289.6	PLEKHF1
ENSG00000267489.5	LINC01837
ENSG00000267779.7	LINC01533
ENSG00000286041.1	ENSG00000286041
ENSG00000267213.4	DPY19L3-DT
ENSG00000267714.2	ENSG00000267714
ENSG00000279971.1	ENSG00000279971
ENSG00000274104.2	ENSG00000274104
ENSG00000270281.1	ENSG00000270281
ENSG00000105707.15	HPN
ENSG00000227392.3	HPN-AS1
ENSG00000105697.9	HAMP
ENSG00000105675.9	ATP4A
ENSG00000004776.13	HSPB6
ENSG00000293484.1	TEX14BP
ENSG00000126259.20	KIRREL2
ENSG00000105290.13	APLP1
ENSG00000248101.2	ENSG00000248101
ENSG00000239382.11	ALKBH6
ENSG00000267053.9	ENSG00000267053
ENSG00000267309.1	ZNF566-AS1
ENSG00000197808.14	ZNF461
ENSG00000243297.2	RPL31P61
ENSG00000267360.6	ENSG00000267360
ENSG00000196967.11	ZNF585A
ENSG00000286449.1	ENSG00000286449
ENSG00000189164.15	ZNF527
ENSG00000290988.1	ZNF781
ENSG00000267422.2	ENSG00000267422
ENSG00000167641.11	PPP1R14A
ENSG00000104814.13	MAP4K1
ENSG00000267291.1	MAP4K1-AS1
ENSG00000104823.9	ECH1
ENSG00000174521.8	TTC9B
ENSG00000261857.7	MIA
ENSG00000224476.3	RPL36P16
ENSG00000268041.3	ERFL
ENSG00000259436.1	POU2F2-AS2
ENSG00000167619.13	TMEM145
ENSG00000230558.2	CEACAMP2
ENSG00000124467.20	PSG8
ENSG00000176531.11	PHLDB3
ENSG00000239948.2	RN7SL368P
ENSG00000104783.15	KCNN4
ENSG00000159871.15	LYPD5
ENSG00000167380.17	ZNF226
ENSG00000069399.15	BCL3
ENSG00000280087.1	ENSG00000280087
ENSG00000267044.1	ENSG00000267044
ENSG00000104879.5	CKM
ENSG00000213889.11	PPM1N
ENSG00000010310.9	GIPR
ENSG00000204866.9	IGFL2
ENSG00000269729.1	ENSG00000269729
ENSG00000230510.10	PPP5D1P
ENSG00000249210.1	GAPDHP38
ENSG00000167414.5	GNG8
ENSG00000105327.18	BBC3
ENSG00000105321.14	CCDC9
ENSG00000105479.16	ODAD1
ENSG00000142235.13	LMTK3
ENSG00000177202.3	SPACA4
ENSG00000105516.11	DBP
ENSG00000087076.9	HSD17B14
ENSG00000104808.8	DHDH
ENSG00000104826.15	LHB
ENSG00000283663.1	ENSG00000283663
ENSG00000177380.14	PPFIA3
ENSG00000130529.16	TRPM4
ENSG00000269009.1	SLC6A21P
ENSG00000063127.16	SLC6A16
ENSG00000104901.7	DKKL1
ENSG00000142552.8	RCN3
ENSG00000126458.4	RRAS
ENSG00000268677.1	ENSG00000268677
ENSG00000131398.15	KCNC3
ENSG00000269404.7	SPIB
ENSG00000142549.10	IGLON5
ENSG00000160318.6	CLDND2
ENSG00000289037.2	LINC01530
ENSG00000269959.1	SPACA6-AS1
ENSG00000182310.16	SPACA6
ENSG00000268970.1	ENSG00000268970
ENSG00000142408.7	CACNG8
ENSG00000130433.8	CACNG6
ENSG00000105619.14	TFPT
ENSG00000105048.18	TNNT1
ENSG00000129991.14	TNNI3
ENSG00000267110.1	ENSG00000267110
ENSG00000167646.14	DNAAF3
ENSG00000267577.1	DNAAF3-AS1
ENSG00000286230.1	ENSG00000286230
ENSG00000133247.14	KMT5C
ENSG00000171425.10	ZNF581
ENSG00000204532.9	ZSCAN5C
ENSG00000276449.1	ENSG00000276449
ENSG00000152467.10	ZSCAN1
ENSG00000268660.1	LETM1P2
ENSG00000121410.12	A1BG
ENSG00000268230.5	ENSG00000268230
ENSG00000268895.6	A1BG-AS1
ENSG00000269855.3	RNF225
ENSG00000125826.22	RBCK1
ENSG00000125878.7	TCF15
ENSG00000101280.8	ANGPT4
ENSG00000125895.6	TMEM74B
ENSG00000215595.3	C20orf202
ENSG00000088881.22	EBF4
ENSG00000088836.14	SLC4A11
ENSG00000274949.1	ENSG00000274949
ENSG00000229539.2	PANK2-AS1
ENSG00000213950.2	RPS10P2
ENSG00000235996.1	ENSG00000235996
ENSG00000179447.2	SLC24A3-AS1
ENSG00000077984.6	CST7
ENSG00000289875.1	ENSG00000289875
ENSG00000131055.5	COX4I2
ENSG00000179772.8	FOXS1
ENSG00000149599.16	DUSP15
ENSG00000131044.19	TTLL9
ENSG00000226239.2	ENSG00000226239
ENSG00000224452.1	RSL24D1P6
ENSG00000275223.1	ENSG00000275223
ENSG00000125967.17	NECAB3
ENSG00000149609.6	C20orf144
ENSG00000236456.1	ENSG00000236456
ENSG00000277558.1	ENSG00000277558
ENSG00000126005.17	MMP24OS
ENSG00000125965.9	GDF5
ENSG00000242507.7	ENSG00000242507
ENSG00000125975.14	C20orf173
ENSG00000293413.1	ENSG00000293413
ENSG00000088340.18	FER1L4
ENSG00000252549.1	RNU6-759P
ENSG00000101342.10	TLDC2
ENSG00000149633.12	KIAA1755
ENSG00000287983.1	ENSG00000287983
ENSG00000204103.4	MAFB
ENSG00000276169.1	MIR6871
ENSG00000124134.9	KCNS1
ENSG00000235525.1	FTLP1
ENSG00000204044.6	SLC12A5-AS1
ENSG00000203999.10	LINC01270
ENSG00000239742.3	RN7SL672P
ENSG00000042062.13	RIPOR3
ENSG00000232294.6	ENSG00000232294
ENSG00000182463.17	TSHZ2
ENSG00000225657.2	LINC01716
ENSG00000288946.1	ENSG00000288946
ENSG00000124097.8	HMGB1P1
ENSG00000196074.13	SYCP2
ENSG00000092758.18	COL9A3
ENSG00000101197.13	BIRC7
ENSG00000101198.15	NKAIN4
ENSG00000101210.14	EEF1A2
ENSG00000125534.10	PPDPF
ENSG00000125508.4	SRMS
ENSG00000232442.3	MHENCR
ENSG00000280213.1	UCKL1-AS1
ENSG00000203883.7	SOX18
ENSG00000171703.17	TCEA2
ENSG00000277067.4	ENSG00000277067
ENSG00000155307.19	SAMSN1
ENSG00000232884.11	ENSG00000232884
ENSG00000231201.1	ENSG00000231201
ENSG00000224541.1	ENSG00000224541
ENSG00000232118.2	BACH1-AS1
ENSG00000171189.18	GRIK1
ENSG00000174680.10	GRIK1-AS1
ENSG00000237594.2	TIAM1-AS1
ENSG00000289238.2	ENSG00000289238
ENSG00000233956.1	BTF3P6
ENSG00000224598.1	RPS5P2
ENSG00000230479.1	LNCTSI
ENSG00000226012.1	ENSG00000226012
ENSG00000185437.16	SH3BGR
ENSG00000183067.6	IGSF5
ENSG00000280109.3	PLAC4
ENSG00000160190.14	SLC37A1
ENSG00000236663.2	FRGCA
ENSG00000213440.2	H2AZP1
ENSG00000285413.1	ENSG00000285413
ENSG00000182912.6	TSPEAR-AS2
ENSG00000215455.4	KRTAP10-1
ENSG00000276647.1	KRTAP12-5P
ENSG00000293210.1	SSR4P1
ENSG00000273796.2	BNAT1
ENSG00000182362.14	YBEY
ENSG00000100033.17	PRODH
ENSG00000286025.2	FAM246C
ENSG00000100056.12	ESS2
ENSG00000184113.10	CLDN5
ENSG00000203618.6	GP1BB
ENSG00000184470.21	TXNRD2
ENSG00000250261.1	CCDC74BP1
ENSG00000183773.16	AIFM3
ENSG00000099957.17	P2RX6
ENSG00000099960.13	SLC7A4
ENSG00000226872.2	ENSG00000226872
ENSG00000187905.11	LRRC74B
ENSG00000284665.1	ENSG00000284665
ENSG00000197210.7	ENSG00000197210
ENSG00000161180.11	CCDC116
ENSG00000207751.4	ENSG00000207751
ENSG00000211640.4	IGLV6-57
ENSG00000211643.2	IGLV5-52
ENSG00000248409.2	CCDC188BP
ENSG00000290440.2	ENSG00000290440
ENSG00000169314.15	C22orf15
ENSG00000250479.9	CHCHD10
ENSG00000272973.2	ENSG00000272973
ENSG00000251357.4	ENSG00000251357
ENSG00000240972.2	MIF
ENSG00000218537.1	MIF-AS1
ENSG00000290199.1	ENSG00000290199
ENSG00000099994.11	SUSD2
ENSG00000099998.19	GGT5
ENSG00000178026.13	LRRC75B
ENSG00000271181.1	ENSG00000271181
ENSG00000261188.3	TFIP11-DT
ENSG00000223704.2	LINC01422
ENSG00000100003.18	SEC14L2
ENSG00000249590.7	ENSG00000249590
ENSG00000242114.6	MTFP1
ENSG00000273428.4	ENSG00000273428
ENSG00000230137.1	ENSG00000230137
ENSG00000128254.16	YWHAH-AS1
ENSG00000224404.2	ENSG00000224404
ENSG00000286485.1	ENSG00000286485
ENSG00000100385.15	IL2RB
ENSG00000100060.18	MFNG
ENSG00000100079.7	LGALS2
ENSG00000284266.1	MIR4534
ENSG00000128394.17	APOBEC3F
ENSG00000100307.13	CBX7
ENSG00000100346.18	CACNA1I
ENSG00000215771.2	LRRC37A14P
ENSG00000205704.9	SMIM45
ENSG00000270083.1	ENSG00000270083
ENSG00000229891.4	LINC01315
ENSG00000249222.1	ATP5MGL
ENSG00000226989.1	ENSG00000226989
ENSG00000273145.1	ENSG00000273145
ENSG00000278869.2	ENSG00000278869
ENSG00000177989.14	CIMAP1B
ENSG00000205559.5	CHKB-DT
ENSG00000157399.17	ARSL
ENSG00000146938.16	NLGN4X
ENSG00000101846.9	STS
ENSG00000285679.2	ENSG00000285679
ENSG00000196664.5	TLR7
ENSG00000187268.12	FAM9C
ENSG00000046651.16	OFD1
ENSG00000102048.16	ASB9
ENSG00000165192.14	ASB11
ENSG00000290746.1	CA5BP1
ENSG00000186312.11	CA5BP1
ENSG00000169239.14	CA5B
ENSG00000281371.1	INE2
ENSG00000184368.16	MAP7D2
ENSG00000226774.1	HIKESHIP1
ENSG00000165182.12	CXorf58
ENSG00000102230.14	PCYT1B
ENSG00000226436.1	H3P43
ENSG00000229331.1	GK-IT1
ENSG00000233928.7	ENSG00000233928
ENSG00000165175.17	MID1IP1
ENSG00000185753.13	CXorf38
ENSG00000189145.7	RPL32P36
ENSG00000228847.1	ATP5MC2P4
ENSG00000224294.1	PINCR
ENSG00000207870.1	MIR221
ENSG00000233585.3	ACAA2P1
ENSG00000049768.18	FOXP3
ENSG00000286181.1	FLICR
ENSG00000226530.4	ENSG00000226530
ENSG00000225814.1	GRPEL2P2
ENSG00000158813.18	EDA
ENSG00000227536.1	SOCS5P4
ENSG00000291306.1	LNX2BP
ENSG00000278039.1	ENSG00000278039
ENSG00000225470.9	JPX
ENSG00000233254.1	RPL21P134
ENSG00000274398.1	ENSG00000274398
ENSG00000293258.1	ENSG00000293258
ENSG00000226784.3	PGAM4
ENSG00000293469.1	CHMP1B2P
ENSG00000000005.6	TNMD
ENSG00000290798.1	NXF5
ENSG00000126952.19	NXF5
ENSG00000196507.11	TCEAL3
ENSG00000123570.4	RAB9B
ENSG00000291310.1	ENSG00000291310
ENSG00000133138.20	TBC1D8B
ENSG00000227610.1	FRMPD3-AS1
ENSG00000133124.12	IRS4
ENSG00000243978.9	RTL9
ENSG00000220541.4	PPIHP2
ENSG00000175718.10	RBMXL3
ENSG00000270431.1	PHF5AP4
ENSG00000250995.1	TMEM30BP1
ENSG00000224341.1	AKR7A2P2
ENSG00000175556.17	LONRF3
ENSG00000266420.2	RN7SL118P
ENSG00000289864.1	ENSG00000289864
ENSG00000279601.1	ENSG00000279601
ENSG00000187808.5	SOWAHD
ENSG00000131721.6	RHOXF2
ENSG00000233382.11	NKAPP1
ENSG00000125355.16	TMEM255A
ENSG00000182890.5	GLUD2
ENSG00000232412.1	STAG2-AS1
ENSG00000122122.10	SASH3
ENSG00000134597.17	RBMX2
ENSG00000234288.2	OR1AA1P
ENSG00000286060.1	ENSG00000286060
ENSG00000235730.2	OR2AF1P
ENSG00000241418.1	MCRIP2P1
ENSG00000147257.16	GPC3
ENSG00000203952.10	CCDC160
ENSG00000203950.7	RTL8A
ENSG00000196972.9	SMIM10L2B
ENSG00000236491.1	ENSG00000236491
ENSG00000237833.1	ETS2P1
ENSG00000291054.1	ENSG00000291054
ENSG00000129682.16	FGF13
ENSG00000230707.3	HAPSTR2
ENSG00000203930.14	LINC00632
ENSG00000165509.13	MAGEC3
ENSG00000225660.1	ENSG00000225660
ENSG00000227505.1	SLIRPP1
ENSG00000176289.4	IDSP1
ENSG00000029993.15	HMGB3
ENSG00000147394.20	ZNF185
ENSG00000198753.12	PLXNB3
ENSG00000126895.16	AVPR2
ENSG00000102032.13	RENBP
ENSG00000229237.2	HMGN1P37
ENSG00000155962.13	CLIC2
ENSG00000168939.13	SPRY3
